ID товара;Полное наименование;Рейтинг;Цель из Ф4;Необходимое кол-во отзывов с 5*;Количество;5*;4*;3*;2*;1*;Ссылка на товар (url)
3373496;Фотон /  Батарейки ААA/LR03/мизинчиковые/12 шт.;4.4;4;Все ОК;18;15;0;0;1;2;https://www.wildberries.ru/catalog/3373496/detail.aspx?targetUrl=EX#Comments
7029326;Фотон /  Батарейки ААА/LR03/мизинчиковые/24 шт.;4.4;4;Все ОК;14;10;1;2;0;1;https://www.wildberries.ru/catalog/7029326/detail.aspx?targetUrl=EX#Comments
3373502;Фотон /  Батарейки C / LR14 2 шт;4.2;4;Все ОК;27;21;1;0;0;5;https://www.wildberries.ru/catalog/3373502/detail.aspx?targetUrl=EX#Comments
3373503;Фотон /  Батарейки D / LR20 2 шт;4.5;4;Все ОК;64;51;4;2;2;5;https://www.wildberries.ru/catalog/3373503/detail.aspx?targetUrl=EX#Comments
3373497;Фотон /  Батарейки АА/LR6/пальчиковые/12 шт.;4.8;4;Все ОК;23;21;1;0;0;1;https://www.wildberries.ru/catalog/3373497/detail.aspx?targetUrl=EX#Comments
7029325;Фотон /  Батарейки АА/LR6/пальчиковые/24 шт.;4.0;4;Все ОК;33;21;2;3;3;4;https://www.wildberries.ru/catalog/7029325/detail.aspx?targetUrl=EX#Comments
7029319;"Фотон /  Батарейки АА / LR6 (""пальчиковые""),  4 шт, Disney ""Тачки"" + наклейка";4.6;4;Все ОК;121;104;2;5;1;8;https://www.wildberries.ru/catalog/7029319/detail.aspx?targetUrl=EX#Comments
8556027;Контакт /  Эпоксидный клей, водостойкий , прозрачный, универсальный, 2х18 мл.;4.4;4;Все ОК;91;71;6;4;3;7;https://www.wildberries.ru/catalog/8556027/detail.aspx?targetUrl=EX#Comments
8556006;Контакт /  Эпоксидный клей , водостойкий, универсальный, 12 мл.;4.2;4;Все ОК;58;43;2;2;3;8;https://www.wildberries.ru/catalog/8556006/detail.aspx?targetUrl=EX#Comments
11660877;Контакт /  Эпоксидный клей, водостойкий , прозрачный, универсальный , 4 мл.;3.8;4;Нужно еще 60 отзывов на 5*;46;31;0;3;1;11;https://www.wildberries.ru/catalog/11660877/detail.aspx?targetUrl=EX#Comments
8556005;Контакт /  Эпоксидный клей, водостойкий, прозрачный, универсальный, 6 мл.;4.3;4;Все ОК;42;29;4;3;3;3;https://www.wildberries.ru/catalog/8556005/detail.aspx?targetUrl=EX#Comments
8556011;Контакт /  Эпоксидный клей-пластилин , водостойкий, холодная сварка, универсальный, 50 г.;4.5;4;Все ОК;46;39;1;2;0;4;https://www.wildberries.ru/catalog/8556011/detail.aspx?targetUrl=EX#Comments
